Title	Genres	Year	Directors	IMDb Rating	Runtime (mins)	URL
Osmosis Jones	animation, action, adventure, comedy, family, fantasy	2001	Bobby Farrelly, Peter Farrelly	6.1	95	http://www.imdb.com/title/tt0181739/
Return to Never Land	animation, adventure, family, fantasy	2002	Robin Budd, Donovan Cook	5.6	72	http://www.imdb.com/title/tt0280030/
Ultramarines: A Warhammer 40,000 Movie	animation, sci_fi	2010	Martyn Pick	5.6	76	http://www.imdb.com/title/tt1679332/
Bambi II	animation, drama, family	2006	Brian Pimental	5.9	75	http://www.imdb.com/title/tt0447854/
The Brave Little Toaster	animation, adventure, comedy, family, fantasy, musical	1987	Jerry Rees	7.1	90	http://www.imdb.com/title/tt0092695/
Watership Down	animation, adventure, drama, fantasy	1978	Martin Rosen	7.6	101	http://www.imdb.com/title/tt0078480/
The Pagemaster	animation, adventure, comedy, family, fantasy, mystery, romance	1994	Maurice Hunt, Joe Johnston	5.4	80	http://www.imdb.com/title/tt0110763/
The Tigger Movie	animation, comedy, drama, family	2000	Jun Falkenstein	6.1	77	http://www.imdb.com/title/tt0220099/
Jimmy Neutron: Boy Genius	animation, action, adventure, comedy, family, sci_fi	2001	John A. Davis	5.9	82	http://www.imdb.com/title/tt0268397/
The Jungle Book 2	adventure, animation, family, musical	2003	Steve Trenbirth	5.2	72	http://www.imdb.com/title/tt0283426/
DuckTales: The Movie - Treasure of the Lost Lamp	animation, adventure, comedy, family, fantasy	1990	Bob Hathcock	6.8	74	http://www.imdb.com/title/tt0099472/
Batman: Mask of the Phantasm	animation, action, crime, family, mystery, romance, sci_fi, thriller	1993	Eric Radomski, Bruce W. Timm	7.6	76	http://www.imdb.com/title/tt0106364/
We're Back! A Dinosaur's Story	animation, adventure, family, fantasy	1993	Phil Nibbelink, Simon Wells	5.7	72	http://www.imdb.com/title/tt0108526/
The Swan Princess	animation, comedy, family, fantasy, musical, romance	1994	Richard Rich	6.2	90	http://www.imdb.com/title/tt0111333/
Beavis and Butt-Head Do America	animation, adventure, comedy, crime	1996	Mike Judge, Mike DeSeve	6.6	81	http://www.imdb.com/title/tt0115641/
Everyone's Hero	animation, adventure, comedy, family, sport	2006	Colin Brady, Christopher Reeve	5.7	88	http://www.imdb.com/title/tt0430779/
Dragon Age: Blood mage no seisen	animation, fantasy	2012	Fumihiko Sori	5.7	90	http://www.imdb.com/title/tt1709652/
The Haunted World of El Superbeasto	animation, action, adventure, comedy, fantasy	2009	Rob Zombie	5.8	77	http://www.imdb.com/title/tt0419724/
Immortal (Ad Vitam)	animation, action, crime, drama, sci_fi	2004	Enki Bilal	5.9	103	http://www.imdb.com/title/tt0314063/
Renaissance	animation, action, sci_fi, thriller	2006	Christian Volckman	6.6	105	http://www.imdb.com/title/tt0386741/
Eight Crazy Nights	animation, comedy, drama, musical	2002	Seth Kearsley	5.2	76	http://www.imdb.com/title/tt0271263/
Happily N'Ever After	animation, adventure, comedy, family, fantasy	2006	Paul J. Bolger, Yvette Kaplan	4.2	75	http://www.imdb.com/title/tt0308353/
Arthur and the Revenge of Maltazard	animation, adventure, family, fantasy	2009	Luc Besson	5	93	http://www.imdb.com/title/tt0940657/
